,tweet_id,text,class
462,9733463530,@ricardojsr68 gracia,0
463,9733490089,que terrible no kiero mas remesones,0
464,9733529440,@pekeniobombon hawaii tiene alerta de tsunami para las 11:00 (hora local,1
465,9732146340,una chilena en cnn dice q varios temblores leves precedieron al terremoto q comenzó fortísimo!,0
466,9732181991,@indiferencia pana no caigamos en comparaciones ! es momento de informar veraz las nticia pa q los chilenos en vzla esten informados!,0
467,9732203568,@tvn_mauricio en la carcel de chillan escaparon mas de 200 por lo que me informas de all,1
468,9732218325,terremoto no chile? :o aaaaay ;(((((( se cuida @anahi ;((((((((((((,0
469,9732239255,despertando  y con la noticia de un super terremoto en chile,0
470,9738650083,@juanpablob hemano me llamaste como estay wn???? todos bien po aca.... cuidate wn en valpo,0
471,9738680770,impresionantes las fotos #terremotochile ---&gt; http://bit.ly/dgvtx4,1
472,9738692947,tvn el unico que informa de lo que pasa en concepcio,0
473,9731864526,rt @miguelfebles rt @netoraton: google crea una página para buscar desaparecidos en el #terremotochile http://chilepersonfinder.appspot.com,1
474,9731889393,chilectra informa que hay más de 1 millón de personas sin electricidad. dos tercios de santiago sin luz,1
475,9736963121,rt @ramonesadal: google crea pàgina para dar datos o buscar desaparecidos en chile;  http://chilepersonfinder.appspot.com,1
476,9735626245,rt @fanultra: lista de paises y lugares en alerta de tsunami http://bit.ly/ctlown #terremotoenchile,1
477,9736999030,@soledadonetto ....q lastima q se terminara tan tragicamente el festival...lo hiciste super...felicitaciones....,0
478,9737042739,@applelex si todos bien y tu?,0
479,9737054493,foto de un supermercado en hawaii dos horas antes de que llegue el tsunami http://twitpic.com/15nquu,0
480,9737066386,rt @eduardosapene: @karelman: desaparecieron 3km aprox de la isla robinson crusoe #terremotochile,1
481,9731106229,rt @jeramm: desde mèxico busco a paola garcia nieto en santiago region providencia casa 560888910770 y cel 560999703809 #terremotochile,1
482,9731203940,amigos de chile que diosito los protega,0
483,9731218686,vamos a tener que saber salir a delante!!! gracias a todos los otros paises que se han preocupado con nosotros! muchas gracias de todou2665,0
484,9731225412,"@mal_elemento acaba de haber un temblor en icaaaaaaaaaaaaaaaaaaaaaa¡¡¡??????
respondannnn ",0
485,9731254290,¿bajarme el deo a mi? a mi solo me baja el deo dios y el esta ocupado con chile.,0
486,9732705896,rt @cdperiodismo: rt @abc_es una lista para el terremoto en chile http://bit.ly/ccnr9c,1
487,9733106636,rt @radiorochela: rt @danialvaradoa: no puedo comunicarme con mi hermano daniel eduardo en chile. si alguien desde chile puede llamar es ...,1
488,9731559969,@mario_amost elevemos nuestras oraciones para que no ocurra mas desastres y tambien para nuestros hermanos chilenos,0
489,9737646439,alaaa... hasta para eso estan mas preparados los chilenos. no necesitan ayuda internaciona,0
490,9737652364,@soledadonetto donde estabas cuando fue el temblor?,0
491,9737718982,cadena de oracion por chile! ..- unamosnos en un solo espiritu!,0
492,9730743900,rt @juangadj: @juanes @shakira @ayudachile 12000 colombianos que residen en chile. la linea para colombia es 00562086434,1
493,9735683790,rt @sdpnoticias:  tsunamis a costas mexicanas (hora del centro de méxico): minatitlán 10:53 a,1
494,9735718970,la alerta de tsunami se extiende a todos los paises de las costas del pacifico,1
495,9730385311,rt @thaelmanfelez: a las 2 pm taxistas de aragua hacen caravana en rechazo al cierre tecnico de victoria fm.concentracion a las afueras  ...,0
496,9730590830,definitivamente llego el fin del mundo!!!! pobre chile,0
497,9730639600,rt @chichocotu: imagenes #terremotochile en canal 716 directv autopistas completamente destruidas,1
498,9730647382,si alguien de chile quiere comunicarse con alguna persona en costa rica estamos a las ordenes para dar mensajes #terremotoenchile,1
499,9730655117,me dan muchos escalofrios con lo de chil,0
500,9733797333,rt @vicenteandreu: impresionantes imagenes de chile en tv directo por streaming http://bit.ly/b1abj6,1
501,9733830098,rt @nachx #terremotochile en latercera.cl hay un minuto a minuto con noticias sobre el terremoto,1
502,9735347019,¿tsunami en guayaquil?: no basta sufrir a mares por el centralismo asfixiante y lasu2026 http://goo.gl/fb/wf9n,0
503,9732822926,rt @jumastorga: a quienes quieran buscar personas desaparecida,1
504,9732856551,no estoy en chil,0
505,9732886595,@tvn necesito noticias de oleaje en san antonio,0
506,9736119619,rt @carjavel: el noaa ha emitido una alerta de tsunami para un amplia área del pacífic,1
507,9734723794,rt @jesaravia: tratando de comunicarnos con la familia en concepción.... si alguien tiene información por favor que nos cuente por esta via,0
508,9735058604,a las 11 am hora hawai rt @joselynmora: a la espera de un tsunami :( rt @agus1123: que paso en #hawaii,0
509,9735076977,rt @alexaclois dios oraciones a todos los chilenos,0
510,9734725369,rt @natidama: rt @thesongwriter: la gente que esta en las costas en el pacific,0
511,9734310412,rt @informadorveraz: #tsunami suenan las sirenas en #hawaii,0
512,9736009275,rt @revistatrecho: rt @cnnmex: nueve puertos mexicanos son amenazados por olas http://bit.ly/9teh8l #terremotochile,1
513,9736372635,rt @tvn24h: estados unidos asegura que #terremotochile generó tsunami en el pacífico. llegaría a hawaii a las 17.00 horas chile. #24h,1
514,9736395756,comunicado 27/02: festival viña del mar suspedido por terremoto http://bit.ly/aiadix,1
515,9736358926,rt @jupiter_mag: caída de muro en cárcel de chillán permite huida de 209 reos http://bit.ly/dvdnzw #terremotochile,1
516,9736420077,¿y qué saben de vivir un terremoto en el piso 2,0
517,9738343688,rt @yomeroquai: fyi el servicio de radio d nextel está funcionando para comunicarse a chil,1
518,9738356003,@csierralta bien... me asuste a noche   y estoy preocupada porque tengo muchos amigos en conce que no se nada de ellos #replica,0
519,9738381184,que se reporten las personas porfavor. como están?,0
520,9738392574,que mas puedo decir si hay mucho por andar,0
521,9734016230,rt @amartino: es oficial: el tsunami se espera en hawaii a las 11:19 hora local  http://bit.ly/9zzms3,1
522,9734106615,#terremotochile #terremoto intendente confirma tsunami en archipiélago juan fernández tras terremoto de esta madrugada,1
523,9734131900,@chicomasterock  en donde en chile? no no tengo,0
524,9773468361,rt @albertoravell: la mansion que tiene viejito perverso en santiago no sufrio daño alguno en el terremoto.,1
525,9774746586,@tvn_mauricio y donde están las fuerzas policiales impidiendo estas situaciones?,1
526,9774823474,estoy pa´ dentro con los saqueos de conce... caótico y tercermundista!!,1
527,9774838249,saqueadores dicen q es necesidad y se roban plasma,1
528,9775071405,centenares de personas realizan saqueos en supermercado en concepción http://xd.cl/fabd5d #chile #noticias #medios #prensa,1
529,9775162062,fuerza concepción!....se pide ayuda con urgencia para esa gente por favo,0
530,9773566003,indicados &gt;   @caegoncalves @rafinhakooper @reynan_ @nickarmani @kaue_ls  @_tinar_,0
531,9773588089,les recomiendo una lectura a esta pág: /www.rescate.com. que hacer ante,1
532,9772924319,victoria  103.9 es uno de los medios más participativos e interactivos y brinda búen,0
533,9773207913,neruda y valparaís,0
534,9773233766,( #chile - chile ) fuerte replica en este momento en santiago!!!!!,1
535,9785803778,rt @tvnlab: rt @aradx: rt @myricri: estoy en busca de esteban espinoza ansieta esta en concepcion  #terremotochile #fuerzachile #rptw,1
536,9782333472,rt @movistarchile: puedes llamar gratis de todos los teléfonos publicos @movistarchile del pai,0
537,9775906978,fue demasido heavy el terremoto estoy muy nerviosa x las replicas. fuerza chile ¡,0
538,9775941766,@nelissh no sirve de mucho en todo cas,0
539,9776152936,foto del grupo @luminateband en su ultimo show en san antonio la pasada noche http://yfrog.com/1yaksyj,0
540,9776334577,@pelurestart oficializa a gente amor? +8,0
541,9759930081,rt @_soledad: lista de desaparecidos! favor difundir http://www.tconnections.net/chile/ (via @cerati),1
542,9775209398,@tvn_mauricio ¿ no será bueno que las fuerzas armadas ayuden a mantener el orden y evitar los saqueos ?,1
543,9775294021,rt @metrodesantiago: atenciÓn: metro opera servicio con normalidad en l1 y parcial en otras 3 líneas más información en http://bit.ly/93tjln,1
544,9775261854,rt @alvaro_caceres: todo el pueblo de juan fernandez desapareció. todo. mi hermano se salvó de milagr,1
545,9775367963,@jose_munozzz yo y mi familia por suerte estamos bien!!,1
546,9775479151,mi estómago me recuerda q amanecí a punta de café y cigarros y no he comido nada...serán huevos nueva,0
547,9775493789,@tvn_mauricio  busca a braulio valenzuela bernal y ruby rioseco ceballos en chiguayante (costanera biobio). braulio y mauricio estan bien,1
548,9775509107,@garciamonge con todo respet,0
549,9775576637,a seguir dandole con lo tettoss a ver que pasa !!! un abrazo muy grande a todos los afectados en chile! mucha fuerzaa!! dios los proteja!!,0
550,9786293282,@panzho dicen que s,0
551,9786300093,@djdroga adjunta líder vecino matucana con mapocho stgo. centro. hay de todo... un poco congestionado cierran a las 22:00,0
552,9786320762,rt @victoria1039fm: expresa tu opinión por el cierre técnico de victoria fm. entra a conatel: www.conatel.gob.ve. sugerencias.,0
553,9786327469,@tvn_mauricio  necesitamos saber de tome  porque solo dan noticias de dichato y estamos muy preocupados,1
554,9786374953,@edo_arevalo cuerpo encontrado en llo lleo no corresponde a hijo de mi amigo edo mitjans favor retuitea esta info,1
555,9786411517,ya puesss.....canales de informacion necesitamos informacion de las comunas al otro lado del biobio,1
556,9786417436,la presidenta confirma 708 fallecidos #terremotochile #24h,1
557,9786423482,y ahora es que faltan rt @elnacionalweb 708 muertos por terremoto en chil,1
558,9786465351,@jonaticax123 es verdad! ya an pasado 2 dias del terremoto y no a mandado ayuda la señora!.mas encima se las da y no acepta la internacional,0
559,9786482932,bachelet confirma 708 muertos: 541 en el maul,1
560,9786495259,rt @adryx: la presidente bachelet anuncia que hay más de 700 muertos en chile por el terremoto http://bit.ly/b1abj6 #terremotochile,1
561,9786508235,declaran estado de excepción en maule y bíobio. 708 muertos reporte de la situación regional en el área de la salud http://bit.ly/apqora,1
562,9786538163,uff van 708 victimas del terremoto.. y la lo peor de todo es que la cifra va en aumento,1
563,9786388064,rt @dannyluna: rt @amigoperu76 @oliverdog llamadas de peru a chile seran gratis en movistar desde hoy 28 desde las 6pm x 3 dias,1
564,9786579079,@biankacampbell es katiucker en el foro? yo senti q ella se encuentra bien q se comunico con una de las vondys para dejarnos tranquilas,0
565,9786590851,@biobiobusco a mi tio en penco de sus familiares en rancagua se llama eugenio navarrete barrenechea vive a media cuadra de la comisaria,1
566,9786597310,@matiasrivade los 350 de constitución!,1
567,9786273048,rt @juanesporlapaz: @juanes unidos por chil,0
568,9786649145,chile no estÁ preparado pa esta we,0
569,9786604336,rt @nadaseralomismo: chicos mensaje de chilectra fue utilizar la energía en forma responsable sólo lo que necesitemo,1
570,9782345741,rt @tvn_mauricio: rt @movistarchile hoy hasta las 23:59 las llamadas de larga distancia nacional (red fija) serán grati,1
571,9786708559,rt @radutzan: rt @stark: #terremotochile: oficial: todos los telÉfonos pÚblicos @movistarchil,1
572,9786744617,por fin alguien reconoce errore,0
573,9786782009,@mflowak47 porq por encima dime un motivooo porq el iphone es mejor q el blackberryq,0
574,9777267943,lider de 10 de julio con dieciocho esta abierto #terremotochile favor de rt,1
575,9777288600,@tvn_monicar por favor  han hablado de muchas ciudades de concepcion pero me podrian dar informacion de lota no se ha hablado nada,1
576,9777309206,animacion de los temblores en el mund,0
577,9777320468,busco a luis antonio pinto alvarez y a su familia en concepcion,1
578,9777341791,todos a conatel el jueves 4 para defender a victoria 103.9 del cierre tÉcnico,0
579,9777372317,@javomedina no es lo q le han dicho a @darcyvergara por teléfono.,0
580,9777489341,pareciera que ya es hora de aceptar la ayuda internacional #terremotochile,0
581,9777528031,hospital san fernando: problemas de fisuras en tabiquerí,1
582,9777568937,rt @carolinamillan: rt @juanpablotapia: por favor si alguien sabe de marco raineri y lorena romero en concepción que avise. (rt!),1
583,9785601809,@carlaangola..y saqueos además..! si eso es en chile..no quiero imaginar como sería acá...,0
584,9785702369,"por favor rescaten a los leones atrapados en jaulas en iloca.
hago un llamado a los programas de animales para su rescate. ",1
585,9785762338,@tvn_mauricio se busca informacion de calos molina y maria pilar rojo de arauco llamar al 053731284 urgente,1
586,9785775558,@salentoq se refiere al terremoto de haiti? puede explicar un poco mas?,0
587,9785782216,informacion de parroquias en temuco! rt!,0
588,9785813968,en las noticia,0
589,9785841039,@tvn_mauricio en zapala buscan a flor laneros y luis villanueva en santiago,1
590,9785847570,@joyh14 logico ;),0
591,9785688848,rt @netjoven: alerta de tsunami en hawaii: actores de lost evacuados   http://netjoven.pe/nsbr,1
592,9785973554,reunan alimentos no perecible,1
593,9786027262,yo creo q van a necesitar el 2% constitucional para reconstrui,0
594,9786033911,zona de estado :|,0
595,9786040730,@valecitadychile lol el vicio ante todo jajajajajaj,0
596,9788812915,rt @pedrofuentes: info de lo que resulte al darle #unmejoruso a nuestras habilidades digitales sigan a  @digitalesxchile #terremotochile,0
597,9788889439,@mxperez te ruego informacion de curanipe!.... hay cuerpos flotando en el mar.... tngo familia y amigos alla... porfavor manden a alguien,1
598,9788796825,rt @aayala19: repito a todos aquellos fuera de chil,0
599,9788797378,rt @cruzrojainforma: carabineros ha debido emplear medidas extremas de fuerza para evitar saqueos. #terremotochile por favor no se expon ...,1
600,9788957729,lo peor de #terremotochile es la gente que aprovecha de saquea,0
601,9788144173,rt @ivanvalenzuela: calma en la quinta región!! no hay alerta de tsunami es solo un rumor. no hay peligro!!!!,1
602,9788711344,rt @apokalipsys: rt: @waterminder: @copano @apokalipsys tomamos contacto con la empresa aguas araucania y desmiente accion de corte. #temuco,1
603,9787897783,rt @jumastorga: no hay alerta de tsunami en ninguna zona de chile. desmentido total y categÓrico de la armada y de defensa,1
604,9789098040,terremoto en chile luces extrañas antes del terremoto haarp? http://bit.ly/9tgkjk,1
605,9789121866,a todos los paises posible,0
606,9789139568,@tvn_mauricio @tvn24h nueva replica del terremoto en temuco... gracias a dios fue despacio,1
607,9789157201,@potq ya están muertos aun que sea cruel pero hay que velar por lo que sigue y la seguridad de los sobrevivientes,0
608,9788795228,rt @parq: si hay arqs dispuestos a ayudar a gente a evaluar daños de sus casa,0
609,9789084210,rt @a_parraguez: en pichilemu: la ciudad se encuentra sin electricidad y sin comunicacion. la conectividad vial se regularizó. se ruega  ...,1
610,9789238876,si alguien tiene informacion de chiguayante por favor,1
611,9789261983,hasta tenemos articulo en wikipedia http://es.wikipedia.org/wiki/terremoto_de_chile_de_2010,1
612,9776627878,@manejara muac muy buen dí,0
613,9776337793,"rt @gash276: asi es!  rt @leonardo_padron: ""hoy la felicidad no es que te ocurran cosas buena ",0
614,9776712063,necesitamos saber de tome. no se a informado nada de aya por favor...  @tvn_monica,1
615,9776724379,aun viviendo los sismo,0
616,9776717583,rt @todounexceso: olas de 5 metros azotan talcahuano y arrastran embarcaciones y casas,1
617,9776790386,miles de litros de vinos derramados en chile. perdidas en millones d $,1
618,9776847397,@arambarra la destruccion es grande y por el momento ha sido dificil prestar apoyo a los mas afectados,1
619,9776891578,pág facbookgente que busca gente en chile http://tinyurl.com/yfgzn5v otra vía + de comunicar ahora 450 personas inscritas,1
620,9776922721,...mis pensamientos y energía hoy con toda la gente de #chile!!! muy buenos amigos se encuentran alla!!! #fuerzachile,0
621,9782062129,me dio una alegría ver a ara en el msn e saber que ela está be,0
622,9782041750,rt @nadaseralomismo: rt @vee427: @nadaseralomismo  busco a mi tio el dr. john saquicela ochoa de concepcion esposa e hijas y nieta,1
623,9778494618,rt @guidoarce: @panchosagredo las llamadas de movístar desde el extranjeros también son gratis,1
624,9782086678,rt @americaeconomia: terremoto chile: controversia entre onemi y la armada por detección de tsunami.#chile,1
625,9782127597,@nerinarchie no te das una idea lo preocupada qe esto,0
626,9780963429,rt @isaacbenavides: @marcoswitt oren por chile por favor...me imagino que vuestra comunidad hispana deben haber varios chilenos...bendic ...,0
627,9782178787,@cnnchile por favor: noticias de los angeles! no hay comunicación desde el terremot,1
628,9782244638,rt @edalgomezn  rt @jumastorga: a partir de las 5 de la tarde se efectuarán los funerales masivos de las víctimas de la región del maule,1
629,9781918382,rt @chungunga: mas de 24 horas han pasado y aun no llega ayuda concreta a concepcion la misma alcaldesa exige mayor rapidez!!!!!santiago ...,1
630,9782378018,@inti info sobre san clemente según radiocazuela : no hay negocios abierto,1
631,9781481735,saqueo ....que le pasen la boleta  de lider a los milicos y al gobierno. no veo el drama,0
632,9781504331,rt @je_nna: embajadas chilenas están recibiendo chilenos y contactan fliares directamente a sus hogares o centros de refugio #terremotochile,1
633,9779718139,rt @tvn_mauricio: 14:30 juntos nos levantamos: programa especial de tvn para canalizar sus ofertas de ayuda. gracias a todos.,1
634,9781539902,@victoriadanyale loser,0
635,9781562509,así con el saqueo desde dentro en chv,1
636,9781674476,@kvzonhall se supone q a la tarde llega.,0
637,9781718248,@saporotti tu hermana está bien? acá todos bien. no sé nada de la dani cabello avísame cualquier cosa.,1
638,9781754643,hola somos de iquique necesitamos saber de la ciudad de cauquenes no muestran nada en las noticias.... porfa,1
639,9781786463,"la ""coca"" dice que el gobierno parece que tiene diagnóstico insuficiente de lo que ocurre en el sur... está indignada en cnn ",1
640,9770458902,#terremotochile rt @gentedimare: rt @yosoyallendista presidenta: 2 millones de damnificados (via @flagrados),1
641,9782693827,me ducho y parto a @snscafe,0
642,9782716458,odio a la niña esa xqe esta antes que chile en tt ¬¬,0
643,9782754669,rt @tele13online abastecimiento de gasolina estaría asegurado por 2 semanas: http://bit.ly/cngd3v #terremotochile,1
644,9782761403,@soledadonettonecesito saber acerca de santa cruz  por que estan totalmente aislados y a mi mama ya se le acabo la bateria del celu.,1
645,9782768896,ya estamos al air,0
646,9782797631,favor difundir: jumbos abiertos en santiago #terremotochile http://twitpic.com/15uqcn,1
647,9782812306,rt @oscarabp: pacifico peruano se aleja unos 100mts de su costa normal como secuela del terremoto http://tweetphoto.com/12826733,1
648,9782742362,rt @copano: lo de chv y el supermercado es realmente impactante. pendejos robando todo menos comida. verguenza deberia darles.,1
649,9782826333,me seguee? (@emilioeric live on http://twitcam.com/gr2o),0
650,9782877129,@copano mas vergüenza le debiera dar a chv que esta preocupado de d&s y no de la catástrofe loco,0
651,9782899320,@puenteportilla_ estas conectada ? es que te agregue al msn,0
652,9782957158,ya no soporto a los argentinos parlanchines q opinan sueltos de cuerpo cosas malas d chil,0
653,9782998187,acabo de llegar a santiago. ruta rapel melipilla del terror. la familia y los amigos todo bien hasta ahora.,1
654,9783046922,rt @ricardomarinh: que la presidenta se saque los fantasmas y saque el ejercito a las calles. #terremotochile,0
655,9783054048,@itskaritto sip xd muchas replicas d: pero en talca hubo una de 6.1 ;o que miedo,1
656,9771249123,@svbrand q bueno saber q estás bien! sabes algo del resto de la pandilla geek de chile?,0
657,9787611264,este año construiremos en perú y chile : andrés arango sarmient,0
658,9787628669,tiempo aproximado de viaje por tierra: santiago a curicó 13 horas.  puede ser aut,0
659,9787662924,rt @carolinamillan: como hacen toque de queda en conce las personas que quedaron sin techo?// el albergues o algo asi??,1
660,9787694269,@tamyta0803 el mio tampoco.----desde las 8 de la mñana... solo aparecen mis tuiteos,0
661,9787705717,4 dias atras estuve n conce y 2 semans recorriendo todo el sur k atroz! ver los lugares n k estuve n l suelo viendo a las personas dstruidas,0
662,9787728760,datos sobre el terremoto en chile. http://nyti.ms/ackfhy,1
663,9787740232,@acordiviola que se escucha de tsunami? como esta todo contigo y tu familia ?,1
664,9786308774,rt @elespectador: terremoto de chile deja 400 muerto,1
665,9787757223,"astronauta toma foto de concepcion desde el espacio ""estamos rezando por ustedes"" (fuente lun.com) http://bit.ly/bm22ei ",1
666,9787763373,@mxperez lota familia toro saez y gacitua. mama raquel y tio tani estan bien,1
667,9787769520,@tvn_mperez  busco abuelitos: clorinda matamala y armando fuentes en cabrero. calle el sauce. están enfermos y no hemos podido comunicarnos,1
668,9787774500,generemos un teleton y una sola cuenta bancaria !  la tv chilena que se un #fuerzachile,0
669,9787791847,rt @tvstargirl: @snscafe chillán está sin comunicación me dijo una amiga que tiene familia allá y está intentando desde el terremoto,1
670,9787658785,rt @huichalaf: confirman detención de persona que hacía llamado de tsunami en viña/valpo #terremotochile,1
671,9787821905,quien no haya tenido perro que le ladre #nohavivido,0
672,9787827987,repito que raro rt @perucom: registran enormes luces en el cielo durante el terremoto de 8.8 grados de magnitud (cont) http://tl.gd/ck7ln,1
673,9787855549,@reportwiteros busco a felix jofré en curanipe.  informacion dobre los refugiados en curanipe!!!!!,1
674,9787883629,@bihotita por lo que leí en el mercurio faltarán meses antes que la infra. y edificios caidos vuelvan a estar de pie en algunas partes.,1
675,9787889691,ofrece el chaparrito calderón ayuda a chile....y a nosotros quien nos ayuda? angangue,0
676,9787864254,rt @biobio: rt @gersonguzmand necesitamos urgente al ejército en las calles del gran concepció,1
677,9787925735,en talcahuano la armada se encargará de custodiar las calles #terremotochile #chile,1
678,9787955615,rt @leoprieto: foto del efecto tsunami en juan fernandez (antes y después) - http://twitpic.com/15qfpg /via @huichalaf,1
679,9787973822,@nickjonas por que no followeas a taylor swift?,0
680,9788167725,rt @mane_on_ice: incendio en la serena destruyen mas de 20 locales,0
681,9788304950,@reportwiteros busco de urgencia a la familia garay rivas que se encuentra en la localidad de santa juana concepcion porfavor avisar,1
682,9788260589,rt @leofreak: en cualquier pais después de un desastre salen los militares a las calle,0
683,9788362064,la neta? tengo dos amigos chilenos y no supe nada de ellos ni nuestros amigos en común. no vayamos a freakearno,0
684,9788470565,#fuerzachile  #terremotochile #24h #tvn_monicarme avisan de francia que se dice que se esta recojiendo el mar de nuevo,1
685,9788503758,dra. polo y felipe viel mandando saludos desde miami en meg,0
686,9788520856,@tvn_mauricio mauricio quisiera saber si se necesitan voluntarios para ir en ayuda a concepcion !!!,0
687,9788562529,rt @cruzrojainforma: llamado a la población a donar sangre para abastecer la demanda de los hospitales de la red asistencial.,1
688,9780914658,rt @carolafuentes: atenciòn: llaman de isla mocha para decir que estan todos bie,1
689,9780972463,@lirayeen ... pero aun no se nada de talc,0
690,9780988356,yo inconsolable estoy...me invade soledad,0
691,9780996834,un gran abrazo a todos,0
692,9780997672,rt @tainitoon: 110 réplicas se han sentido (vía @tvn_monicar) #terremotochile #chile,1
693,9781102342,@vir_carou que suerteeee y que lindo irse de vacionesss! yo tambien quiero! jajaja disfruta muchooo! suerteee :),0
694,9781117803,@ze1ntt son solo replicas...,0
695,9781132957,si alguien puede llegar estas coordenada,0
696,9790041003,rt @cristianarcos: se confirma totalmente que encontraron el cadaver de juan pablo mitjans. fuerza a sus amigos y familia.// que pena!!,1
697,9790118659,@artemion rt @numir: por favor pilar recabal y matias alvarez recabal #pelluhue #chile #terremotochile rt porfavor!,1
698,9790132208,necesito saber de luciano buchhosrt cardenas y familia de chiguayante,1
699,9790181874,como roban cosas que no son de primera necesidad!! de que les sirven esas cosas si no hay luz! #chile,0
700,9790194316,@meganoticiascl por favor digan en que condiciones quedo la comuna de hualqui-conce no han dicho nada sobre las zonas rurales o alrededores,1
701,9790218005,@jumastorga  por favor informacion de los reos de valparaiso y del resto de chile. estan encerrados sin comunicacion y no dan informacion,1
702,9790296026,@tele13online estudiantes usach: se convoca a reuniÓn maÑana a las 11:00 en patio de los naranjos (feusach) #terremotochile,1
703,9790138746,"rt @yoanisanchez: siento mucha pena por lo que están viviendo los chilenos en este
moment ",0
704,9790350355,@tvn_pablo pido informacion de marcos baez vive en linares por favor,1
705,9790363035,@romii_ro :o :) ñeee estoy aburridisima u.u y con sueño d: pero igual no puedo dormir :i,0
706,9790369038,@dooooori que vengan a cantarla. mÍnimo :p (via @warbazul) jkajkajkajk mínimo po weón!!! yo los quiero acá ahora!,0
707,9790381507,@marilcdychile jwhajhajha esta wnaaa xd tx familia tan tos biem cierto ? ayer la llamada se escxshaba pal copi wm ¬¬,0
708,9790353299,rt @lionel_castillo: atento vandalos!!! despues del tok,0
709,9784375875,rt @santibanez_cl: @copano viña del mar y valparaiso,0
710,9784469263,@ayudachile ; de #llifén buscan a irma penroz sepulveda y josé briones oses en la comuna de coihueco. comunicarse a pixel.llifen@gmail.com,1
711,9784495337,bt @crenteri rt puedes llamar gratis de todos los teléfonos públicos @movistarchile del paí,1
712,9784502496,@tvn_monicar gracias por todas estas horas trabajadas... gracias por mantenernos informados...,0
713,9784515479,@copano es un poeta bielsa...,0
714,9784522600,casi no he dormido y tengo aun un nudo en el estomag,0
715,9784536753,#terremotochile para poder comunicarnos con constitucion porfavor dar un numero netel o llamar a  56*129*578 para contacto.,1
716,9784549930,rt @sowhatz: escuché en la radio que carrier 188 es gratuito para llamadas nacionales. #terremotochile,1
717,9784563289,@tvn_mauricio den noticias de coronel y de que forma ayudar en forma voluntaria necesito ubicar a mi hna maria de los angeles soza gonzalez,1
718,9784577533,en nuestra casita. gracias a dios todo desordenad,0
719,9784510336,rt @politicarock: rt @deeasherself: buscamos a renÉ maldonado diaz por favor que se comunique con sonia maldonado o joel zapata!!!! (rt  ...,1
720,9784648340,tengo problemas con twitter desde la mañan,0
721,9768735965,rt @natalia_sanchez: por favor rt esta dirección para ayudar a buscar personas en chile!!! http://www.tconnections.net/chile,1
722,9784674670,@mckrena visita http://nadaseralomismo.com están actualizando,0
723,9784992283,esperando noticias de coronel,0
724,9785020549,rt @trincadoofsolar: recuerda que puedes llamar gratuitamente desde teléfonos público #movistar a cualquier parte y cel. de chile. esto hast,1
725,9785056699,con el nervio me he comido como 10 chicles en 1 hora :z,0
726,9785092006,ufffff  heavy el terremoto :s espero esten todos bieeen :),0
727,9785118305,rehola!!! ya aparecieron todas las chicas verdad???????,0
728,9785132913,rt @danjav32: el poblado de pelluhue en chile fué devastado por el tsunam,1
729,9785166856,#terremotochile esto parece el fin del mundo d:,0
730,9785199442,@tvn_monicar ¿¿¿¡llegaria el sunami a japon????,0
731,9785234504,pelluhue cago.. estoy en shock .... no sé nada de mis primas.. no sé nada de mis familiares de cauquenes.. esto es horrible,1
732,9785241872,@yaga_y_mackie reportandose de3 la cuata region apoyemos a el centro y sur de chile que la estan pasando mal!!,0
733,9783873431,necesito info de nacimiento y rengo,1
734,9783901578,#terremoto en chile. esfuerzos e iniciativas en la red para ayudar.: http://wp.me/p3kcv-h8,1
735,9783923483,busco a camila bustos y familia en conce si alguien tiene noticias o sabe de como ta la gente a ya comunikeme,1
736,9783960256,@tvn_monicar cuando tendran la nomina de los fallecidos y desaparecidos de constitución estamos en iquique muy preocupados,1
737,9783982389,@tatistheory washiperri que bueno que estas bien! pensé que aun estabas viajando...,0
738,9784014295,las clases en la uc comienzan el 8 de marzo,1
739,9784089069,rt @fayerwayer: terremoto chile: mapa comercio activo en tu ciudad http://bit.ly/atblo1,1
740,9784143120,@entel_pcs @movistarchile @clarochile liberen las llamadas hagan una ayud,1
741,9784170681,@gabymari21 con decirte que los supermercados los abrieron pa q la gente se llevara comida  rt en #terremotochile estaan saqueando,1
742,9784176766,movistar méxico regala todas las llamadas a #chile q sean necesarias para localizar familiares tras el sismo solo hoy domingo 28 de febrero,1
743,9784183748,@tvn_monicar ojalÁ que no siga siendo as,0
744,9791184209,informacion de simona liapiz en concepcion de jaime azocar de san antonio v region urgente .,1
745,9791196907,@aliisaa si logramos comunicarnos con mi prim,0
746,9791202778,please rt: necesito info de fam torres jerez de talcahuano direccion: almirante neff 3,1
747,9791265492,informacion de lota por favor  que alguien diga como esta la ciudad y su gente #fuerzachile #terremotochile #terremotoconcepcion  #24h,1
748,9791315314,rt @maguislp: ese de la publicidad de la iglesia   ¿donde está dios en estos momentos? #chile || #touche,0
749,9791154029,rt @victor__moreira: @copano urgente: dicen en radio biobio que no paren por chillan a llevar gente ya q los reos q se escaparon esta bu ...,1
750,9791358972,@adnradio google ayuda a buscar gente aqui esta el link! para que lo puedan decir en la radio http://chilepersonfinder.appspot.com/?lang=es,1
751,9791370862,@mxperez busco noticias de abel velasquez y edelmira zapata en curanilahue,1
752,9789646214,rt @csierralta: gente que viaje al sur y sea generosa de ofrecer viaj,0
